price,state,city,images_count,storage_size_gb,ram_size_gb,fingerprint,touch,warranty,urgent_sell,clean_model_series,is_discrete,gpu_vendor,cpu_composite_clean,clean_brand,clean_display_inches,clean_gpu_composite,description,is_global_train,cpu_tier,gpu_tier,state_target_enc,city_target_enc,clean_model_series_target_enc,gpu_vendor_target_enc,cpu_composite_clean_target_enc,clean_brand_target_enc,clean_gpu_composite_target_enc,listing_age_days,price_normalized,condition_degradation_index,expert_model_route
48000.0,Telangana,Hyderabad,10,512,16,0,0,0,0,Dell Inspiron,0,INTEL,INTEL_CORE_I7_SKU13_TH,DELL,15.6,INTEL_INFERRED_IGPU_SYSRAM,"Dell Inspiron i7 13th gen laptop, 15.6 ips HD LED screen, 16gb ram, 512gb ssd, backlight keyboard, good battery backup, not much used laptop, looking like new condition",True,7,1,31964.76323987539,30995.666666666668,28196.34693877551,27012.70772238514,59219.50847457627,28022.837304847988,27513.502779984115,0.22144675,10.778977123006351,0.07585326888556979,2
23000.0,Telangana,Hyderabad,3,256,8,0,0,0,0,Generic OEM Chassis Series,0,INTEL,INTEL_CORE_I3_SKU11_TH,HP,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Working in good condition, I buyed from Flipkart bill is available ( worth of 38000) [[14s - dy2507TU ]].",False,3,1,31974.0,30999.48611111111,28145.582524271846,27508.086188992733,20696.13924050633,30006.89889415482,27909.800759013284,0.22133102,10.043292972227004,0.0,-1
27500.0,Tamil Nadu,Chidambaram,7,512,16,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU8665_U,DELL,15.0,INTEL_UHD_SYSRAM,"Dell Latitude 7400
Processor
Intel Core i7-8665U (Base 1.90 GHz, currently showing around 2.11 GHz)
RAM
16 GB DDR4 (15.8 GB usable)
RAM Speed
2400 MT/s
Storage
477 GB SSD (about 512 GB nominal capacity)
Graphics
Intel UHD Graphics 620
System Type
64-bit OS, x64-based processor
Operating System
Windows 11 Pro
Version
25H2
OS Build
26200.6584
Windows Installed On
03-06-2026
Performance",False,7,1,27944.589928057554,30999.0,26948.77283653846,27508.086188992733,30271.81818181818,28018.455252918287,22257.114285714284,0.2212963,10.221977646629885,0.0,1
8500.0,West Bengal,Hooghly,8,120,4,0,0,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I3_SKU7100_STD,UNKNOWN_OEM,15.0,INTEL_UHD_SYSRAM,"Selling my desktop computer in good working condition.

Specifications: • Intel Core i3 7100 Processor • 4GB RAM • 120GB SSD • Intel HD Graphics 630 • Windows 10 Pro • Monitor Included • Keyboard & Mouse Included

Suitable for office work, internet browsing, online classes, MS Office, movies and everyday use.
The PC is fully functional and can be checked before purchase. Monitor has some minor marks around the edges due to age, but works properly.

Reason for selling: Upgrading to a new system.

Price: ₹8,500",True,3,1,30056.975308641977,30999.0,28017.88312462731,27012.93756065998,29040.833333333332,31979.10229645094,22317.985865724382,0.21987268,9.04793908261736,0.0,1
26000.0,West Bengal,Puruliya,9,256,8,0,0,0,0,Other / Unclassified Hardware,1,INTEL,INTEL_CORE_I5_SKU10_TH,XIAOMI_REALME_HONOR,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Mi notebook horizon edition 14 

Specification 
•14"" Full HD Display
•Windows 11 Pro
•Metal Body
•Processor - i5 10th generation
•Ram - 8gb DDR4
•Storage - 256 GB [NVME SSD]
•Gpu - NVIDIA MX350
•Battery backup -  6 hour
•Fast Charging 65W
*Note 
•Use external camera 
*Laptop is in good condition and works perfectly. Great for gaming, video editing, coding, and multitasking.
*Selling because of upgrade. Serious buyers only.",True,5,1,30057.745664739883,29635.454545454544,28515.063291139242,27511.36407924651,24626.686159844056,26304.130434782608,27912.287866772404,0.21584491,10.165890277802454,0.1226230309049152,3
40000.0,Uttaranchal,Dehradun,3,512,16,0,0,0,0,Asus VivoBook,0,AMD,AMD_RYZEN_5_SKU7520_U,ASUS,15.6,AMD_INFERRED_IGPU_SYSRAM,"ASUS Vivobook Go 15 (2025), AMD Ryzen 5 7520U Thin & Light Laptop(16GB RAM/512GB SSD/FHD/15.6""/60Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Backlit KB/Mixed Black/1.63Kg) E1504FA-BQ2414WS",True,5,1,39360.49180327869,33399.6,33830.45197740113,28061.73029045643,37352.64705882353,39825.22330097087,26602.48291571754,0.21472222,10.596659732783579,0.0,1
76000.0,Karnataka,Bengaluru,10,2267,16,0,0,0,0,Other / Unclassified Hardware,1,INTEL,INTEL_CORE_I7_SKU8700_STD,DELL,15.0,INTEL_INFERRED_IGPU_SYSRAM,"Looking to sell my complete, well-maintained professional desk setup. This is perfect for digital artists, content creators, editors, or anyone looking for a powerful home office or gaming station. All items are in excellent working condition.

According to the system specifications:
• Processor: Intel(R) Core(TM) i7-8700 CPU 3.20GHz.
• Graphics Card: NVIDIA GeForce GTX 1070 with 8 GB Dedicated Memory.
• Memory (RAM): 16.0 GB installed RAM.
• Total Storage: 2.26 TB total capacity, consisting of:
• 447 GB SSD (WDC WDS480G2G0B) for lightning-fast boot and app speeds.
• 1.82 TB HDD (WDC WD20PURZ) for massive file and media storage.
What’s Included:
1. PC & Hardware:
• High-Performance Tower: Features a Zebronics Invader cabinet with triple RGB fans for excellent cooling and aesthetics.
• Monitor: Large HD display (perfect for multitasking).
• UPS: APC Back-UPS 1100 – ensures your work is safe during power cuts.
• Peripherals: Gaming-style keyboard and ergonomic mouse with pad.
2. Creative & Audio Gear:
• Graphic Tablet: One by Wacom (Creative Pen Tablet) – essential for digital drawing, retouching, and online teaching. Comes with the pen and original box.
• Earbuds: JBL Tune 230NC TWS – Active Noise Cancelling with ""Pure Bass."" Includes original box and protective silicone case.
• Headset: Poly (by Plantronics) wired professional headset with mic – crystal clear audio for meetings and calls.
• Webcam: HD Webcam for high-quality video conferencing.
• Connectivity: Dell USB-C Mobile Adapter (Docking Station) – includes HDMI, VGA, and USB ports for easy laptop/peripheral expansion.
3. Furniture:
• Desk: Sleek, modern wooden finish desk with a sturdy black metal frame.
• Ergonomic Chair: High-back mesh chair with adjustable headrest, armrests, and lumbar support. It still has the protective plastic on the base!
• Laptop Stand: Adjustable aluminum folding stand for better ergonomics.
Condition: Used, but very well-maintained. Everything is tested and fully functional.
Reason for Selling: Upgrading to a different setup.

Note: For more Information about system config there is a Image for all system details and I would prefer to sell this as a complete bundle. Feel free to message me for more technical specs or to come and check the setup in person!",True,7,1,34922.94520547945,35885.42857142857,28512.048192771083,27011.38211382114,30227.272727272728,28019.349877949553,27910.309278350516,0.21408565,11.23850177707664,0.0,3
35000.0,Uttar Pradesh,Rampur,2,512,8,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_CORE_I5_SKU12_TH,DELL,15.6,RTX3050_4GB,"Dell G15
Gaming Edition 
Processor- i5 12th generation (12500H)
Ram- 8GB 
ROM- 512 SSD
GRAPHIC CARD - 4GB NVIDIA GeForce RTX 3050 Laptop GPU
WITH BILL BOX 
ORIGNAL CHARGER",True,5,5,30027.983193277312,29614.384615384617,29011.091898428054,52784.5151811949,39307.555555555555,28023.39024390244,47624.875,0.21388888,10.463131911491967,0.0,3
25500.0,Uttar Pradesh,Kanpur,5,512,16,0,0,0,0,HP Pavilion,0,INTEL,INTEL_CORE_I5_SKU9300_H,HP,16.0,INTEL_INFERRED_IGPU_SYSRAM,"Model hp pavilion 15-bc513tx
Processor Intel i5 9300H 9th generation 
Ram 16gb
Ssd 512 m.2 nvme
Hdd 1tb
Backlight keyboard",False,5,1,31978.380129589634,37272.42424242424,34710.07246376811,27508.086188992733,31687.1875,30006.89889415482,27909.800759013284,0.21354167,10.146472946063877,0.0,1
14000.0,Gujarat,Ahmedabad,4,250,4,0,1,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I5_SKU5200_STD,DELL,14.1,INTEL_INFERRED_IGPU_SYSRAM,"Dell laptop of 2017 model, full screen touch with perfect working condition
Price negotiable.",False,5,1,30034.714285714286,31834.233576642335,28512.06081081081,27508.086188992733,30999.0,28018.455252918287,27909.800759013284,0.21061343,9.546884034617925,0.0,1
25999.0,Karnataka,Mysuru,2,256,8,0,0,0,0,TravelMate,0,INTEL,INTEL_CORE_I5_SKU11_TH,ACER,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Acer Travelmate P214
Intel core i5 11th generation 
8GB RAM 
256GB SSD 
4GB Intel Graphics
14"" FHD display
LED backlit keyboard 
Excellent battery
Windows 11 Pro
MS office 2021 Pro
Webcam
Wi-Fi
Bluetooth
USB 3.0 ports
HDMI port
Ethernet port
Thunderbolt port (type-C)
SD card slot
Audio jack
Original adaptor
Best price 25,999/- (FIXED)",True,5,1,34922.94520547945,35300.0,25541.375,27011.38211382114,28043.660714285714,32917.491749174915,27910.309278350516,0.21001157,10.165851817003619,0.0,1
25000.0,Rajasthan,Kota,1,1000,8,0,0,0,0,Lenovo IdeaPad,0,INTEL,INTEL_CORE_I5_SKU10_TH,LENOVO,15.0,INTEL_INFERRED_IGPU_SYSRAM,"Lenovo Ideapad 10th gen with 1tb SSD and 8 Gb Ram and 2GB graphic card,",True,5,1,25197.33552631579,27920.526315789473,30036.327272727274,27909.983891752578,25025.75257731959,30505.009615384617,28010.746280344556,0.20837963,10.12667110305036,0.0,1
25000.0,Rajasthan,Jaipur,7,512,16,0,0,0,0,Lenovo ThinkPad,0,INTEL,INTEL_CORE_I7_SKU11_TH,LENOVO,14.1,INTEL_INFERRED_IGPU_SYSRAM,"Lenovo ThinkPad
Model-T14
I7 11th Gen 
16gb ram 
512 ssd 
C type port 
Usb port 
Hdmi port
Lan port 
Wifi/camera
Windows 10th 
Gait technology JAIPUR",True,7,1,25197.33552631579,24781.341991341993,31484.44099378882,27909.983891752578,36806.692307692305,30505.009615384617,28010.746280344556,0.20539352,10.12667110305036,0.0,1
35999.0,Telangana,Hyderabad,5,256,32,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I7_SKU11_STD,DELL,15.0,INTEL_INFERRED_IGPU_SYSRAM,Intel i7 11 Gen 32GB Ram / 256GB SSD,True,7,1,31968.51219512195,30999.0,26960.323442136498,27511.36407924651,34843.125,28022.73417721519,27912.287866772404,0.20386574,10.491274217438248,0.0,0
17999.0,Karnataka,Bengaluru,2,256,8,0,0,1,0,Dell Vostro,0,INTEL,INTEL_CORE_I3_SKU10_TH,DELL,14.1,INTEL_INFERRED_IGPU_SYSRAM,"Dell Vostro 14 3000 
i3 10th Generation
Refurbished 
Good working
8GB Ram 256GB SSD
With warrnaty and bill",False,3,1,35930.412894375855,35922.6641221374,22785.535714285714,27508.086188992733,19183.005464480873,28018.455252918287,27909.800759013284,0.20293981,9.798127036878302,0.0,1
17599.0,Uttar Pradesh,Ghaziabad,3,128,8,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_CORE_I7_SKU3770_STD,UNKNOWN_OEM,15.0,GTX1650_4GB,"Can Easily Run - 
GTA V - High Settings 75+ FPS
Minecraft - High Settings 350+ FPS
Valorant - Medium - High 120+ FPS
Fortnite - 80+ FPS
Forza Horizon 4 - High Settings 75+ FPS.


Specs Listed Below -:

Processor i7 3770 4 Core 8 Threads
Motherboard H61 DDR3
RAM 8GB DDR3 1600MHz
Sata SSD 128gb
Cabinet and 450 Watt SMPS
NVIDIA GTX 1650 GDDR5 4gb",True,7,4,31972.79891304348,29825.869565217392,28017.88312462731,54764.625,30271.81818181818,31979.10229645094,35863.87096774193,0.19710648,9.775654181026242,0.0,3
152000.0,Delhi,Delhi,7,1000,16,0,0,1,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_ULTRA_9_SKU275_HX,MSI,16.0,RTX5060_SYSRAM,"MSI Crosshair 16HX AI Intel Core Ultra 9 275HX, Gaming laptop, Untouched condition like brand new not even a single scratch on body or screen, didn't even used  that much after purchasing, with 2 years of warranty 1 year extra , with Laptop Sleeve Charger Pouch Case Cover Handbag and with Dyazo 6 Angle Foldable & Portable Laptop Riser Stand Made with Aluminum Alloy, Laptop Screen Cleaner Microfiber Included",True,10,7,31944.237918215615,31944.237918215615,28512.048192771083,54762.82671829622,66865.625,43949.27536231884,76944.44444444444,0.1925463,11.931642378754141,0.0,3
59999.0,Maharashtra,Amravati,7,512,16,0,0,1,0,Acer Predator,1,NVIDIA,INTEL_CORE_I5_SKU13_TH,ACER,15.6,RTX4050_SYSRAM,"Condition Like New Power Full Gaming Laptop 
Best For Gaming Graphics And Designing Purpose 

Brand/Model : Acer Predator Helios Neo 16

Processor : intel Core i5 13th HX Generation 

OS : Windows 11 Pro 64 Bit 

Body :
slim light weight
A+++ Condition
Big Sounds

Screen size : 15.6 inch  1080p 165Hz FHD Nano Edge Anti-Glare  Display

Memory and storage :
 •16GB RAM DDR5
 •512GB SSD Nvme
 •Graphics : 
6GB Nvidia GeForce RTX 4050+
8GB intel Graphics

Backlight RGB Keyboard: Available
Battery Backup: 3 Hour
Camera: Available
Wifi : Available
Bluetooth: Available
Type C Port: Available 
Full Working Condition
[All Basic Software Already Installed]

With charger
With Bill+Box

Warranty :15 Days WARRANTY 

Wholesale Dealer Quantity Buyer Rate : Rs.60,000₹ Fix Rate EMI Available

More Stock Also Available 

You Can Visit My Office",False,5,6,31985.979166666668,29570.428571428572,63035.53571428572,54812.22957198443,49749.46875,32459.97333333333,62681.59090909091,0.19172454,11.002099841204238,0.05268779262523123,3
5100.0,Rajasthan,Jaipur,1,128,4,0,0,1,0,Other / Unclassified Hardware,0,AMD,AMD_LEGACY_A6_SKU9500_STD,HP,15.0,AMD_INFERRED_IGPU_SYSRAM,"Hp tower 
285 g3
Amd a6 9500
4gb ram.
128 SSD 
HDMI port 
VGA port 
LAN port 
Usb-06 
One month testing warranty 
Gait technology 
Murlipura Thana road, Sikar road jaipur",False,2,1,25149.228855721394,24369.035256410258,28512.06081081081,28541.92953020134,25022.30769230769,30006.89889415482,27074.192949907236,0.19076389,8.537191877922927,0.0,1
66000.0,Karnataka,Bengaluru,5,512,32,0,0,0,0,Lenovo ThinkPad,1,NVIDIA,INTEL_CORE_I9_SKU10980_HK,LENOVO,17.0,NVIDIA_QUADRO_PRO_4GB,"[BEAST WORKSTATION] Lenovo ThinkPad P17 Gen 1 Core i9  32GB RAM  512 GB NVMe.

Selling a powerhouse Lenovo ThinkPad P17 Workstation in excellent condition. Built like a tank, this machine is a relentless beast designed for heavy professional workloads, 3D rendering, and intense multitasking.

Key Specifications:
Processor: Intel Core i9-10980HK. (Flagship high-performance processor)

Memory: 32 GB RAM. (Upgradable to 128 GB) (Smooth multitasking with zero lag)

Storage: 512 GB Ultra-Fast NVMe. SSD(upgradable to 4 TB) (Blazing fast boot & load times)

Graphics: 4GB NVIDIA Quadro T2000. Workstation GPU (Optimized for pro software).

Display: Massive 17-inch premium screen (Perfect for detailed design work)

 Performance Capabilities:
Pro Rendering & CAD: Purpose-built to smoothly run AutoCAD, SolidWorks, Maya, Blender, and Adobe Creative Suite.

What’s Included:
Lenovo ThinkPad P17 Workstation,

Original Lenovo High-Capacity Charger,

Wireless Mouse.

Note: This is an imported premium laptop, so the original box and bill are not available.

 You are fully welcome to inspect and test the machine thoroughly before purchasing.

Genuine buyers, please drop a message. Lowballers will be ignored.

Slightly negotiable for serious buyers.",False,9,5,35930.412894375855,35922.6641221374,30025.163727959698,54812.22957198443,30999.0,30009.80372914622,41315.52631578947,0.19047454,11.097425172408931,0.0,3
230000.0,Haryana,Gurgaon,5,1000,32,0,0,1,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_CORE_I9_SKU13_TH,UNKNOWN_OEM,16.0,RTX4090_SYSRAM,"Alienware x16 r1
32gb ram
Rtx 4090 high end graphic card
Intel i9 13th gen
1 tb ssd
With bill, box and charger
In accidental warranty till nov 2028",True,9,9,30049.211822660098,31454.864864864863,28017.88312462731,54764.625,53234.705882352944,31979.10229645094,38253.63636363636,0.18792824,12.345838935721968,0.0,3
39000.0,Delhi,Delhi,3,1000,16,0,0,0,1,Other / Unclassified Hardware,0,AMD,AMD_RYZEN_7_SKU2700_STD,GIGABYTE,15.0,AMD_INFERRED_IGPU_SYSRAM,"Gaming cpu
Razen 7 '2700' 8 core processor 
Gigabyte gaming motherboard 
16 gb corsair gaming ram
8 gb gigabyte graphics card 
500 gb WD SSD
500 gb hdd
Corsair 550w SMPS
Corsair RGB cabinet",True,7,1,31944.237918215615,31944.237918215615,28512.048192771083,28541.407867494825,31666.666666666668,35413.793103448275,27079.545454545456,0.18711805,10.571342565808699,0.0,1
35000.0,Uttar Pradesh,Basti,6,512,16,1,0,0,0,Asus VivoBook,1,NVIDIA,INTEL_CORE_I5_SKU12_TH,ASUS,16.0,RTX2050_SYSRAM,"Only 8 months used (Just like new) 
Condition : A1 Excellent (Not a single dent or scratch)
Display : 16 Inch
Processor : Intel Core i5 12th Gen
Graphics : NVIDIA GeForce RTX 2050
RAM : 16GB
Storage : 512 GB (SSD)
Color : Cool Silver
Software : Windows 11 Home

Extra Features :
•  Fast Charging (0-50% in 30 minutes)
•  Fingerprint Sensor
•  Backlit Keyboard
•  720p HD Webcam
•  ASUS ErgoSense Keyboard",True,5,5,30027.983193277312,30544.454545454544,33828.514285714286,52784.5151811949,39307.555555555555,39830.16981132075,40120.63636363636,0.18667825,10.463131911491967,0.023782951347935784,3
130000.0,Karnataka,Bengaluru,1,1000,32,0,0,1,1,Lenovo Gaming (LOQ/Legion),1,NVIDIA,INTEL_ULTRA_7_SKU255_STD,LENOVO,15.1,RTX5060_8GB,"Lenovo Legion 5 WQXGA OLED Intel Core Ultra 7 255 HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5060) 15IAX10 Gaming Laptop (15.1 inch, Eclipse Black, 1.9 kg) - 140w TDP - cost is 1.9 lakh

Purchased - 2 weeks ago, selling due to urgent need of money. Only used 3 times total 25 hours only.

It has one year Lenovo warranty. With bill and box.",False,8,7,35930.412894375855,35922.6641221374,67547.10691823899,54812.22957198443,30999.0,30009.80372914622,77094.23809523809,0.18550926,11.775297421715827,0.0,3
39990.0,Uttar Pradesh,Ghaziabad,8,250,8,0,0,0,0,Other / Unclassified Hardware,0,NVIDIA,INTEL_CORE_I5_SKU12_STD,UNKNOWN_OEM,15.6,RTX3060_12GB,"Ultra fast gaming setup
Custom made
Heavyweight modern cabinet 
Processor: Intel i5-12 gen
GPU- Nvidia 3060 12 gb graphics card
Storage: 250 GB SSD WD
RAM: 8GB DDR5
Motherboard: MSI
Multiple fans for quick cooling
Perfect for heavyduty gaming, video/graphics editing, i also used to do heavy 3d rendering. 
Installed with windows 11 pro - preactivated",False,5,6,31978.380129589634,26654.58620689655,28512.06081081081,54812.22957198443,33571.07142857143,32965.911413969334,55869.13043478261,0.18413195,10.596409707779776,0.0,0
47000.0,Kerala,Kochi,4,512,16,0,0,0,0,HP Pavilion,1,NVIDIA,INTEL_CORE_I7_SKU11_TH,HP,15.6,RTX3050_SYSRAM,Excellent condition hp Pavilion Laptop with 16 GB RAM 512 GB nvme  SSD 15.6 ips 144hz screen RTX 3050 4 GB Graphics only 46000 wholesale price location Vytla Opposite Welcare Hospital piller 845,True,7,5,33903.15335463259,30096.05769230769,34645.929203539825,54764.625,35829.317406143346,30008.756097560974,53518.456790123455,0.18409722,10.757924157061597,0.0,3
42990.0,Odisha,Bhubaneshwar,7,512,16,0,0,1,0,Acer Aspire,0,UNKNOWN,QUALCOMM_SNAPDRAGON_X_GENERIC,ACER,15.0,GENERIC_IGPU_SYSRAM,"First hand laptop at a reasonable price. Not older than 3 months. Still under brand warranty(3 years). If you want to do AI tasks and want a laptop with great battery life like Macbooks but at an affordable price, this is it.

Model: Acer Aspire A14-11M
CPU: Snapdragon X-X126100 (8 cores, 2.96 GHz)
GPU: Qualcomm Adreno X1-45
NPU: Qualcomm Hexagon (45 TOPS)
Ram: 16 GB LPDDR5X 8448 MHz
Storage: 512 GB Gen4 NVMe SSD
Other technical details:-
1920×1200 WUXGA IPS display with 120Hz refresh rate.
WiFi-7
Bluetooth v5.4
1440p IR camera
1.26kgs
Brand Box and all accessories is included along with brand warranty of 9 months and Extended warranty of 3 Years.

Feel free to ask any questions.
Reasonably Negotiable price...",True,1,1,30118.928571428572,28697.441860465115,28236.141732283464,43962.88888888889,43993.913043478264,32450.13289036545,41267.67857142857,0.18368055,10.66874607044333,0.0,2
21500.0,Rajasthan,Kishangarh Ajmer District,7,256,8,0,0,0,0,Dell Latitude,0,INTEL,INTEL_CORE_I5_SKU10_TH,DELL,14.0,INTEL_INFERRED_IGPU_SYSRAM,"Dell Latitude 3410 Laptop
• Processor: Intel Core i5 10th Gen
• RAM: 8GB 
• Storage: 256GB SSD 
• Display: 14 inch 
• Graphics: Intel Integrated 
• OS: Windows Installed 
• Condition: Good working condition 
• Battery: Good 
• Charger: Available
Office work, online work aur daily use ke liye best hai.
Only genuine buyers contact karein.",True,5,1,25197.33552631579,30999.0,27058.25925925926,27909.983891752578,25025.75257731959,28023.39024390244,28010.746280344556,0.18206018,9.975854724662028,0.0,1
65000.0,West Bengal,Kolkata,3,500,16,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,AMD_RYZEN_7_SKU3700_X,UNKNOWN_OEM,15.6,RTX2070_SYSRAM,"​Looking to sell my custom-built desktop PC. This rig is incredibly capable and handles modern gaming at 1080p/1440p, heavy multitasking, video editing, and streaming without breaking a sweat.
Detailed Specifications:

​Processor: AMD Ryzen 7 3700X (8-Core / 16-Thread)

​Graphics Card: NVIDIA GeForce RTX 2070

​Motherboard: ASUS TUF B450-PLUS GAMING

​Memory: 16GB DDR4 3200MHz RAM

​Primary Storage (Fast Boot): 500GB Crucial P2 3D NAND NVMe PCIe M.2 SSD

​Secondary Storage (Mass Storage): 2TB HDD

​Power Supply: 650W PSU

​Cabinet: Gigabyte C200 Glass (Sleek design with tempered glass)

​Operating System: Windows 10 Pro
If you're interested or have any questions, feel free to drop a message. You are welcome to test the PC's performance before making a decision!",True,7,6,29114.41379310345,30109.78021978022,29011.091898428054,52784.5151811949,45642.142857142855,32467.30042918455,50332.666666666664,0.1784838,11.082157933374816,0.0,3
40000.0,Tamil Nadu,Coimbatore,4,512,16,0,0,0,0,Asus ROG,1,NVIDIA,INTEL_CORE_I7_SKU10_TH,ASUS,15.6,GTX1660_SYSRAM,"I want to sell my lightly used Asus ROG Strix G17 GTX 1660
i7 10th gen
16gb ram and 512gb ssd 
6gb graphics card 
Price fixed, exchange also welcomed with mobile and camera",True,7,4,27954.559859154928,33357.08571428571,54706.756097560974,54764.625,31957.40425531915,39825.22330097087,43768.53846153846,0.17840278,10.596659732783579,0.0,3
220000.0,Telangana,Hyderabad,9,2000,32,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_CORE_I9_SKU12900_K,UNKNOWN_OEM,15.0,RTX3070_8GB,"1. Intel Core i9-12900K (12th gen) I9 CPU 

2.Nvidia RTX Asus Tuffgaming 3070 Ti 8GB & Nvidia tesla M40 24gb with Liquid cooling setup 

3. Gigabyte Z790 Arog Ddr5 Creator Motherboard PCIe5 NVMe Supported Motherboard

4. PCIe geb 4.0 NVMe M.2 SSD – 2TB

5. DDR5 32GB RAM 5600Mhz

6. CORSAIR 80 Plus Gold – 850W Power Supply

7. 240MM Liquid Cooler RGB – CPU Cooler

8. Antisports gaming Tower Cabinet

9. LED Gaming Keyboard + Mouse

10. Edifier Spekars 

11. Apc New Ups

12. Oroginal DaVinci Resolve 18 (Software)

Adobe all softwares pre installed 

Notes:
• Perfect 4K editing computer. 6K editing also works well.
• Very speed RAM (34GB) & SSD (2TB).
• Best Nvidia graphics card vram 24gb + 8gb (RTX).",True,9,7,31951.712933753945,30981.36749116608,28512.048192771083,54762.82671829622,61250.0,32946.120689655174,54722.22222222222,0.17737268,12.301387370778713,0.0,3
35000.0,Uttar Pradesh,Ayodhya,5,512,16,1,0,0,0,Asus VivoBook,1,NVIDIA,INTEL_CORE_I5_SKU12_TH,ASUS,16.0,RTX2050_SYSRAM,"Only 8 months used (Just like new) 
Condition : A1 Excellent (Not a single dent or scratch)
Display : 16 Inch
Processor : Intel Core i5 12th Gen
Graphics : NVIDIA GeForce RTX 2050
RAM : 16GB
Storage : 512 GB (SSD)
Color : Cool Silver
Software : Windows 11 Home

Extra Features :
•  Fast Charging (0-50% in 30 minutes)
•  Fingerprint Sensor
•  Backlit Keyboard
•  720p HD Webcam
•  ASUS ErgoSense Keyboard",True,5,5,31961.6368286445,30500.0,34764.397905759164,54762.82671829622,39502.61780104712,39827.27272727273,39935.06451612903,0.17564815,10.463131911491967,0.023782951347935784,3
17000.0,Kerala,Kizhuparamba,7,256,16,0,0,0,1,Other / Unclassified Hardware,0,AMD,AMD_RYZEN_5_SKU5600_U,UNKNOWN_OEM,14.1,AMD_INFERRED_IGPU_SYSRAM,"Amd ryzen 5 5600u prosser 
16 gb nvme ssd 
256 storage",True,5,1,34870.517799352754,34180.818181818184,28515.063291139242,28307.752100840335,29499.333333333332,34914.074309978765,27094.09411764706,0.17457175,9.741027444837728,0.0,1
20500.0,Gujarat,Ahmedabad,1,256,16,0,0,0,0,Lenovo ThinkPad,0,INTEL,INTEL_CORE_I5_SKU8365_U,LENOVO,13.3,INTEL_UHD_SYSRAM,"Intel(R) Core(TM) i5-8365U CPU  1.60 GHz 8th Gen Processor, 16GB RAM, 256 GB SSD, 13.3 inch Display
x64 based Laptop - in Very Good condition.
Intigrated Intel(R) UHD Graphics 620
Mouse, Windows 11 Pro Licensed (installed)
Wi-Fi, Bluetooth, Builtin Web Cam, Speaker 
Two USB Ports
Two C type ports (For Charging / Data Transfer)
Power Adaptor
Very good battery backup
Great Working Condition. 
Scratch less Condition
No Bill",True,5,1,30021.266666666666,31867.256637168142,30015.243902439026,27011.38211382114,26408.81818181818,30006.082725060827,22295.13888888889,0.17224537,9.928228944424575,0.12313927290724722,2
12000.0,Rajasthan,Jaipur,3,1256,8,0,0,0,0,Other / Unclassified Hardware,0,INTEL,INTEL_CORE_I3_SKU6006_U,LENOVO,15.6,INTEL_INFERRED_IGPU_SYSRAM,"Lenovo 80XH
8gb RAM
1.25 tb storage 256SSD+1tb HDD 
I3 6006U
No issues in laptop 
30+ free games 
Easily run games like Call of duty Moden warfare 2, Far cry 3, Assassin's creed revelation",True,3,1,25167.173252279634,24006.67175572519,28512.048192771083,27011.38211382114,22380.95238095238,30006.082725060827,27910.309278350516,0.17195602,9.392745258631441,0.0,0
30000.0,Rajasthan,Jaipur,3,1256,16,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_CORE_I5_SKU10_TH,MSI,15.6,GTX1650_SYSRAM,"MSI GF63 thin gaming laptop 
Intel I5 10th gen 10500H
GTX 1650
16gb Ram
1.25TB storage 256gb SSD+1tb HDD
30+ free games.",True,5,4,25176.961651917405,24747.091603053435,28017.88312462731,54764.625,24626.439688715953,42130.362318840576,36118.336134453784,0.17150463,10.308985993422082,0.0,3
77000.0,Haryana,Faridabad,10,1000,16,0,0,0,0,Other / Unclassified Hardware,1,NVIDIA,INTEL_CORE_I7_SKU12650_H,ASUS,15.6,RTX3070_SYSRAM,"Processor: Intel Core i7-12650H
Graphics: NVIDIA GeForce RTX 3070 (8GB VRAM)
Display: 15.6-inch WQHD (2560x1440) 165Hz
Memory: 16GB DDR5
Storage: 1TB SSD

Laptop Condition: 1.5 years used, almost new condition, no issues with laptop. Working perfectly!

Charger:200W Original

No bill available.

Windows: Licensed Win11 pro

Features: Backlit full size keyboard, Loud & Crisp Dolby Atmos Sound, wifi 6 certified.

Good for Gaming and high end graphics software.",True,7,7,30047.34597156398,29666.333333333332,29011.091898428054,52784.5151811949,46561.6875,39830.16981132075,61521.30434782609,0.16805555,11.251573687764477,0.0,3
